	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_1.10_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_1.10_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_1.10_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_2.11_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_2.11_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_2.11_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_3.12_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_3.12_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_3.12_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_4.13_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_4.13_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_4.13_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_1.0_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_1.0_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_1.0_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_2.1_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_2.1_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_2.1_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_3.2_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_3.2_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_3.2_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_3.2_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_3.2_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_4.3_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_4.3_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_4.3_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_5.4_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_5.4_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_5.4_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_1.5_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_1.5_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_1.5_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_2.6_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_2.6_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_2.6_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_3.7_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_3.7_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_3.7_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_4.8_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_4.8_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_4.8_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_5.9_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_5.9_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_5.9_148_1481Hz.c3d
3332	22.484251	3332.000000	22.484251	22.484251	3332.000000	22.484251	22.484251	3332.000000	22.484251	22.484251	3332.000000	22.484251				22.484251	3332.000000	22.484251			22.484251	3332.000000	22.484251	22.484251	3332.000000	22.484251	22.484251	3332.000000	22.484251	22.484251	3332.000000	22.484251	22.484251	3332.000000	22.484251	22.484251	3332.000000	22.484251	22.484251	3332.000000	22.484251	22.484251	3332.000000	22.484251
3333	22.490999	3333.000000	22.490999	22.490999	3333.000000	22.490999	22.490999	3333.000000	22.490999	22.490999	3333.000000	22.490999				22.490999	3333.000000	22.490999			22.490999	3333.000000	22.490999	22.490999	3333.000000	22.490999	22.490999	3333.000000	22.490999	22.490999	3333.000000	22.490999	22.490999	3333.000000	22.490999	22.490999	3333.000000	22.490999	22.490999	3333.000000	22.490999	22.490999	3333.000000	22.490999
3334	22.497749	3334.000000	22.497749	22.497749	3334.000000	22.497749	22.497749	3334.000000	22.497749	22.497749	3334.000000	22.497749				22.497749	3334.000000	22.497749			22.497749	3334.000000	22.497749	22.497749	3334.000000	22.497749	22.497749	3334.000000	22.497749	22.497749	3334.000000	22.497749	22.497749	3334.000000	22.497749	22.497749	3334.000000	22.497749	22.497749	3334.000000	22.497749	22.497749	3334.000000	22.497749
3335	22.504499	3335.000000	22.504499	22.504499	3335.000000	22.504499	22.504499	3335.000000	22.504499	22.504499	3335.000000	22.504499				22.504499	3335.000000	22.504499			22.504499	3335.000000	22.504499	22.504499	3335.000000	22.504499	22.504499	3335.000000	22.504499	22.504499	3335.000000	22.504499	22.504499	3335.000000	22.504499	22.504499	3335.000000	22.504499	22.504499	3335.000000	22.504499	22.504499	3335.000000	22.504499
3336	22.511250	3336.000000	22.511250	22.511250	3336.000000	22.511250	22.511250	3336.000000	22.511250	22.511250	3336.000000	22.511250				22.511250	3336.000000	22.511250			22.511250	3336.000000	22.511250	22.511250	3336.000000	22.511250	22.511250	3336.000000	22.511250	22.511250	3336.000000	22.511250	22.511250	3336.000000	22.511250	22.511250	3336.000000	22.511250	22.511250	3336.000000	22.511250	22.511250	3336.000000	22.511250
3337	22.518000	3337.000000	22.518000	22.518000	3337.000000	22.518000	22.518000	3337.000000	22.518000	22.518000	3337.000000	22.518000				22.518000	3337.000000	22.518000			22.518000	3337.000000	22.518000	22.518000	3337.000000	22.518000	22.518000	3337.000000	22.518000	22.518000	3337.000000	22.518000	22.518000	3337.000000	22.518000	22.518000	3337.000000	22.518000	22.518000	3337.000000	22.518000	22.518000	3337.000000	22.518000
3338	22.524750	3338.000000	22.524750	22.524750	3338.000000	22.524750	22.524750	3338.000000	22.524750	22.524750	3338.000000	22.524750				22.524750	3338.000000	22.524750			22.524750	3338.000000	22.524750	22.524750	3338.000000	22.524750	22.524750	3338.000000	22.524750	22.524750	3338.000000	22.524750	22.524750	3338.000000	22.524750	22.524750	3338.000000	22.524750	22.524750	3338.000000	22.524750	22.524750	3338.000000	22.524750
3339	22.531500	3339.000000	22.531500	22.531500	3339.000000	22.531500	22.531500	3339.000000	22.531500	22.531500	3339.000000	22.531500				22.531500	3339.000000	22.531500			22.531500	3339.000000	22.531500	22.531500	3339.000000	22.531500	22.531500	3339.000000	22.531500	22.531500	3339.000000	22.531500	22.531500	3339.000000	22.531500	22.531500	3339.000000	22.531500	22.531500	3339.000000	22.531500	22.531500	3339.000000	22.531500
3340	22.538250	3340.000000	22.538250	22.538250	3340.000000	22.538250	22.538250	3340.000000	22.538250	22.538250	3340.000000	22.538250				22.538250	3340.000000	22.538250			22.538250	3340.000000	22.538250	22.538250	3340.000000	22.538250	22.538250	3340.000000	22.538250	22.538250	3340.000000	22.538250	22.538250	3340.000000	22.538250	22.538250	3340.000000	22.538250	22.538250	3340.000000	22.538250	22.538250	3340.000000	22.538250
3341	22.545000	3341.000000	22.545000	22.545000	3341.000000	22.545000	22.545000	3341.000000	22.545000	22.545000	3341.000000	22.545000				22.545000	3341.000000	22.545000			22.545000	3341.000000	22.545000	22.545000	3341.000000	22.545000	22.545000	3341.000000	22.545000	22.545000	3341.000000	22.545000	22.545000	3341.000000	22.545000	22.545000	3341.000000	22.545000	22.545000	3341.000000	22.545000	22.545000	3341.000000	22.545000
3342	22.551750	3342.000000	22.551750	22.551750	3342.000000	22.551750	22.551750	3342.000000	22.551750	22.551750	3342.000000	22.551750				22.551750	3342.000000	22.551750			22.551750	3342.000000	22.551750	22.551750	3342.000000	22.551750	22.551750	3342.000000	22.551750	22.551750	3342.000000	22.551750	22.551750	3342.000000	22.551750	22.551750	3342.000000	22.551750	22.551750	3342.000000	22.551750	22.551750	3342.000000	22.551750
3343	22.558500	3343.000000	22.558500	22.558500	3343.000000	22.558500	22.558500	3343.000000	22.558500	22.558500	3343.000000	22.558500				22.558500	3343.000000	22.558500			22.558500	3343.000000	22.558500	22.558500	3343.000000	22.558500	22.558500	3343.000000	22.558500	22.558500	3343.000000	22.558500	22.558500	3343.000000	22.558500	22.558500	3343.000000	22.558500	22.558500	3343.000000	22.558500	22.558500	3343.000000	22.558500
3344	22.565250	3344.000000	22.565250	22.565250	3344.000000	22.565250	22.565250	3344.000000	22.565250	22.565250	3344.000000	22.565250				22.565250	3344.000000	22.565250			22.565250	3344.000000	22.565250	22.565250	3344.000000	22.565250	22.565250	3344.000000	22.565250	22.565250	3344.000000	22.565250	22.565250	3344.000000	22.565250	22.565250	3344.000000	22.565250	22.565250	3344.000000	22.565250	22.565250	3344.000000	22.565250
3345	22.572001	3345.000000	22.572001	22.572001	3345.000000	22.572001	22.572001	3345.000000	22.572001	22.572001	3345.000000	22.572001				22.572001	3345.000000	22.572001			22.572001	3345.000000	22.572001	22.572001	3345.000000	22.572001	22.572001	3345.000000	22.572001	22.572001	3345.000000	22.572001	22.572001	3345.000000	22.572001	22.572001	3345.000000	22.572001	22.572001	3345.000000	22.572001	22.572001	3345.000000	22.572001
3346	22.578751	3346.000000	22.578751	22.578751	3346.000000	22.578751	22.578751	3346.000000	22.578751	22.578751	3346.000000	22.578751				22.578751	3346.000000	22.578751			22.578751	3346.000000	22.578751	22.578751	3346.000000	22.578751	22.578751	3346.000000	22.578751	22.578751	3346.000000	22.578751	22.578751	3346.000000	22.578751	22.578751	3346.000000	22.578751	22.578751	3346.000000	22.578751	22.578751	3346.000000	22.578751
3347	22.585501	3347.000000	22.585501	22.585501	3347.000000	22.585501	22.585501	3347.000000	22.585501	22.585501	3347.000000	22.585501				22.585501	3347.000000	22.585501			22.585501	3347.000000	22.585501	22.585501	3347.000000	22.585501	22.585501	3347.000000	22.585501	22.585501	3347.000000	22.585501	22.585501	3347.000000	22.585501	22.585501	3347.000000	22.585501	22.585501	3347.000000	22.585501	22.585501	3347.000000	22.585501
3348	22.592251	3348.000000	22.592251	22.592251	3348.000000	22.592251	22.592251	3348.000000	22.592251	22.592251	3348.000000	22.592251				22.592251	3348.000000	22.592251			22.592251	3348.000000	22.592251	22.592251	3348.000000	22.592251	22.592251	3348.000000	22.592251	22.592251	3348.000000	22.592251	22.592251	3348.000000	22.592251	22.592251	3348.000000	22.592251	22.592251	3348.000000	22.592251	22.592251	3348.000000	22.592251
3349	22.599001	3349.000000	22.599001	22.599001	3349.000000	22.599001	22.599001	3349.000000	22.599001	22.599001	3349.000000	22.599001				22.599001	3349.000000	22.599001			22.599001	3349.000000	22.599001	22.599001	3349.000000	22.599001	22.599001	3349.000000	22.599001	22.599001	3349.000000	22.599001	22.599001	3349.000000	22.599001	22.599001	3349.000000	22.599001	22.599001	3349.000000	22.599001	22.599001	3349.000000	22.599001
3350	22.605751	3350.000000	22.605751	22.605751	3350.000000	22.605751	22.605751	3350.000000	22.605751	22.605751	3350.000000	22.605751				22.605751	3350.000000	22.605751			22.605751	3350.000000	22.605751	22.605751	3350.000000	22.605751	22.605751	3350.000000	22.605751	22.605751	3350.000000	22.605751	22.605751	3350.000000	22.605751	22.605751	3350.000000	22.605751	22.605751	3350.000000	22.605751	22.605751	3350.000000	22.605751
3351	22.612499	3351.000000	22.612499	22.612499	3351.000000	22.612499	22.612499	3351.000000	22.612499	22.612499	3351.000000	22.612499				22.612499	3351.000000	22.612499			22.612499	3351.000000	22.612499	22.612499	3351.000000	22.612499	22.612499	3351.000000	22.612499	22.612499	3351.000000	22.612499	22.612499	3351.000000	22.612499	22.612499	3351.000000	22.612499	22.612499	3351.000000	22.612499	22.612499	3351.000000	22.612499
3352	22.619249	3352.000000	22.619249	22.619249	3352.000000	22.619249	22.619249	3352.000000	22.619249	22.619249	3352.000000	22.619249				22.619249	3352.000000	22.619249			22.619249	3352.000000	22.619249	22.619249	3352.000000	22.619249	22.619249	3352.000000	22.619249	22.619249	3352.000000	22.619249	22.619249	3352.000000	22.619249	22.619249	3352.000000	22.619249	22.619249	3352.000000	22.619249	22.619249	3352.000000	22.619249
3353	22.625999	3353.000000	22.625999	22.625999	3353.000000	22.625999	22.625999	3353.000000	22.625999	22.625999	3353.000000	22.625999				22.625999	3353.000000	22.625999			22.625999	3353.000000	22.625999	22.625999	3353.000000	22.625999	22.625999	3353.000000	22.625999	22.625999	3353.000000	22.625999	22.625999	3353.000000	22.625999	22.625999	3353.000000	22.625999	22.625999	3353.000000	22.625999	22.625999	3353.000000	22.625999
3354	22.632750	3354.000000	22.632750	22.632750	3354.000000	22.632750	22.632750	3354.000000	22.632750	22.632750	3354.000000	22.632750				22.632750	3354.000000	22.632750			22.632750	3354.000000	22.632750	22.632750	3354.000000	22.632750	22.632750	3354.000000	22.632750	22.632750	3354.000000	22.632750	22.632750	3354.000000	22.632750	22.632750	3354.000000	22.632750	22.632750	3354.000000	22.632750	22.632750	3354.000000	22.632750
3355	22.639500	3355.000000	22.639500	22.639500	3355.000000	22.639500	22.639500	3355.000000	22.639500	22.639500	3355.000000	22.639500				22.639500	3355.000000	22.639500			22.639500	3355.000000	22.639500	22.639500	3355.000000	22.639500	22.639500	3355.000000	22.639500	22.639500	3355.000000	22.639500	22.639500	3355.000000	22.639500	22.639500	3355.000000	22.639500	22.639500	3355.000000	22.639500	22.639500	3355.000000	22.639500
3356	22.646250	3356.000000	22.646250	22.646250	3356.000000	22.646250	22.646250	3356.000000	22.646250	22.646250	3356.000000	22.646250				22.646250	3356.000000	22.646250			22.646250	3356.000000	22.646250	22.646250	3356.000000	22.646250	22.646250	3356.000000	22.646250	22.646250	3356.000000	22.646250	22.646250	3356.000000	22.646250	22.646250	3356.000000	22.646250	22.646250	3356.000000	22.646250	22.646250	3356.000000	22.646250
3357	22.653000	3357.000000	22.653000	22.653000	3357.000000	22.653000	22.653000	3357.000000	22.653000	22.653000	3357.000000	22.653000				22.653000	3357.000000	22.653000			22.653000	3357.000000	22.653000	22.653000	3357.000000	22.653000	22.653000	3357.000000	22.653000	22.653000	3357.000000	22.653000	22.653000	3357.000000	22.653000	22.653000	3357.000000	22.653000	22.653000	3357.000000	22.653000	22.653000	3357.000000	22.653000
3358	22.659750	3358.000000	22.659750	22.659750	3358.000000	22.659750	22.659750	3358.000000	22.659750	22.659750	3358.000000	22.659750				22.659750	3358.000000	22.659750			22.659750	3358.000000	22.659750	22.659750	3358.000000	22.659750	22.659750	3358.000000	22.659750	22.659750	3358.000000	22.659750	22.659750	3358.000000	22.659750	22.659750	3358.000000	22.659750	22.659750	3358.000000	22.659750	22.659750	3358.000000	22.659750
3359	22.666500	3359.000000	22.666500	22.666500	3359.000000	22.666500	22.666500	3359.000000	22.666500	22.666500	3359.000000	22.666500				22.666500	3359.000000	22.666500			22.666500	3359.000000	22.666500	22.666500	3359.000000	22.666500	22.666500	3359.000000	22.666500	22.666500	3359.000000	22.666500	22.666500	3359.000000	22.666500	22.666500	3359.000000	22.666500	22.666500	3359.000000	22.666500	22.666500	3359.000000	22.666500
3360	22.673250	3360.000000	22.673250	22.673250	3360.000000	22.673250	22.673250	3360.000000	22.673250	22.673250	3360.000000	22.673250				22.673250	3360.000000	22.673250			22.673250	3360.000000	22.673250	22.673250	3360.000000	22.673250	22.673250	3360.000000	22.673250	22.673250	3360.000000	22.673250	22.673250	3360.000000	22.673250	22.673250	3360.000000	22.673250	22.673250	3360.000000	22.673250	22.673250	3360.000000	22.673250
3361	22.680000	3361.000000	22.680000	22.680000	3361.000000	22.680000	22.680000	3361.000000	22.680000	22.680000	3361.000000	22.680000				22.680000	3361.000000	22.680000			22.680000	3361.000000	22.680000	22.680000	3361.000000	22.680000	22.680000	3361.000000	22.680000	22.680000	3361.000000	22.680000	22.680000	3361.000000	22.680000	22.680000	3361.000000	22.680000	22.680000	3361.000000	22.680000	22.680000	3361.000000	22.680000
3362	22.686750	3362.000000	22.686750	22.686750	3362.000000	22.686750	22.686750	3362.000000	22.686750	22.686750	3362.000000	22.686750				22.686750	3362.000000	22.686750			22.686750	3362.000000	22.686750	22.686750	3362.000000	22.686750	22.686750	3362.000000	22.686750	22.686750	3362.000000	22.686750	22.686750	3362.000000	22.686750	22.686750	3362.000000	22.686750	22.686750	3362.000000	22.686750	22.686750	3362.000000	22.686750
3363	22.693501	3363.000000	22.693501	22.693501	3363.000000	22.693501	22.693501	3363.000000	22.693501	22.693501	3363.000000	22.693501				22.693501	3363.000000	22.693501			22.693501	3363.000000	22.693501	22.693501	3363.000000	22.693501	22.693501	3363.000000	22.693501	22.693501	3363.000000	22.693501	22.693501	3363.000000	22.693501	22.693501	3363.000000	22.693501	22.693501	3363.000000	22.693501	22.693501	3363.000000	22.693501
3364	22.700251	3364.000000	22.700251	22.700251	3364.000000	22.700251	22.700251	3364.000000	22.700251	22.700251	3364.000000	22.700251				22.700251	3364.000000	22.700251			22.700251	3364.000000	22.700251	22.700251	3364.000000	22.700251	22.700251	3364.000000	22.700251	22.700251	3364.000000	22.700251	22.700251	3364.000000	22.700251	22.700251	3364.000000	22.700251	22.700251	3364.000000	22.700251	22.700251	3364.000000	22.700251
3365	22.707001	3365.000000	22.707001	22.707001	3365.000000	22.707001	22.707001	3365.000000	22.707001	22.707001	3365.000000	22.707001				22.707001	3365.000000	22.707001			22.707001	3365.000000	22.707001	22.707001	3365.000000	22.707001	22.707001	3365.000000	22.707001	22.707001	3365.000000	22.707001	22.707001	3365.000000	22.707001	22.707001	3365.000000	22.707001	22.707001	3365.000000	22.707001	22.707001	3365.000000	22.707001
3366	22.713751	3366.000000	22.713751	22.713751	3366.000000	22.713751	22.713751	3366.000000	22.713751	22.713751	3366.000000	22.713751				22.713751	3366.000000	22.713751			22.713751	3366.000000	22.713751	22.713751	3366.000000	22.713751	22.713751	3366.000000	22.713751	22.713751	3366.000000	22.713751	22.713751	3366.000000	22.713751	22.713751	3366.000000	22.713751	22.713751	3366.000000	22.713751	22.713751	3366.000000	22.713751
3367	22.720501	3367.000000	22.720501	22.720501	3367.000000	22.720501	22.720501	3367.000000	22.720501	22.720501	3367.000000	22.720501				22.720501	3367.000000	22.720501			22.720501	3367.000000	22.720501	22.720501	3367.000000	22.720501	22.720501	3367.000000	22.720501	22.720501	3367.000000	22.720501	22.720501	3367.000000	22.720501	22.720501	3367.000000	22.720501	22.720501	3367.000000	22.720501	22.720501	3367.000000	22.720501
3368	22.727249	3368.000000	22.727249	22.727249	3368.000000	22.727249	22.727249	3368.000000	22.727249	22.727249	3368.000000	22.727249				22.727249	3368.000000	22.727249			22.727249	3368.000000	22.727249	22.727249	3368.000000	22.727249	22.727249	3368.000000	22.727249	22.727249	3368.000000	22.727249	22.727249	3368.000000	22.727249	22.727249	3368.000000	22.727249	22.727249	3368.000000	22.727249	22.727249	3368.000000	22.727249
3369	22.733999	3369.000000	22.733999	22.733999	3369.000000	22.733999	22.733999	3369.000000	22.733999	22.733999	3369.000000	22.733999				22.733999	3369.000000	22.733999			22.733999	3369.000000	22.733999	22.733999	3369.000000	22.733999	22.733999	3369.000000	22.733999	22.733999	3369.000000	22.733999	22.733999	3369.000000	22.733999	22.733999	3369.000000	22.733999	22.733999	3369.000000	22.733999	22.733999	3369.000000	22.733999
3370	22.740749	3370.000000	22.740749	22.740749	3370.000000	22.740749	22.740749	3370.000000	22.740749	22.740749	3370.000000	22.740749				22.740749	3370.000000	22.740749			22.740749	3370.000000	22.740749	22.740749	3370.000000	22.740749	22.740749	3370.000000	22.740749	22.740749	3370.000000	22.740749	22.740749	3370.000000	22.740749	22.740749	3370.000000	22.740749	22.740749	3370.000000	22.740749	22.740749	3370.000000	22.740749
3371	22.747499	3371.000000	22.747499	22.747499	3371.000000	22.747499	22.747499	3371.000000	22.747499	22.747499	3371.000000	22.747499				22.747499	3371.000000	22.747499			22.747499	3371.000000	22.747499	22.747499	3371.000000	22.747499	22.747499	3371.000000	22.747499	22.747499	3371.000000	22.747499	22.747499	3371.000000	22.747499	22.747499	3371.000000	22.747499	22.747499	3371.000000	22.747499	22.747499	3371.000000	22.747499
3372	22.754250	3372.000000	22.754250	22.754250	3372.000000	22.754250	22.754250	3372.000000	22.754250	22.754250	3372.000000	22.754250				22.754250	3372.000000	22.754250			22.754250	3372.000000	22.754250	22.754250	3372.000000	22.754250	22.754250	3372.000000	22.754250	22.754250	3372.000000	22.754250	22.754250	3372.000000	22.754250	22.754250	3372.000000	22.754250	22.754250	3372.000000	22.754250	22.754250	3372.000000	22.754250
3373	22.761000	3373.000000	22.761000	22.761000	3373.000000	22.761000	22.761000	3373.000000	22.761000	22.761000	3373.000000	22.761000				22.761000	3373.000000	22.761000			22.761000	3373.000000	22.761000	22.761000	3373.000000	22.761000	22.761000	3373.000000	22.761000	22.761000	3373.000000	22.761000	22.761000	3373.000000	22.761000	22.761000	3373.000000	22.761000	22.761000	3373.000000	22.761000	22.761000	3373.000000	22.761000
3374	22.767750	3374.000000	22.767750	22.767750	3374.000000	22.767750	22.767750	3374.000000	22.767750	22.767750	3374.000000	22.767750				22.767750	3374.000000	22.767750			22.767750	3374.000000	22.767750	22.767750	3374.000000	22.767750	22.767750	3374.000000	22.767750	22.767750	3374.000000	22.767750	22.767750	3374.000000	22.767750	22.767750	3374.000000	22.767750	22.767750	3374.000000	22.767750	22.767750	3374.000000	22.767750
